Country,League,Matchday,Hometeam,Awayteam
Spain,Segunda Division,22,Ceuta,Valladolid
Spain,Segunda Division,22,Cordoba,Malaga
Spain,Segunda Division,22,Cultural Leonesa,Sp Gijon
Spain,Segunda Division,22,Granada,Eibar
Spain,Segunda Division,22,Mirandes,Andorra
Spain,Segunda Division,22,Santander,Las Palmas
Spain,Segunda Division,22,Zaragoza,Sociedad B
Spain,Segunda Division,23,Andorra,Huesca
Spain,Segunda Division,23,Cadiz,Granada
Spain,Segunda Division,23,Ceuta,Cultural Leonesa
Spain,Segunda Division,23,Eibar,Almeria
Spain,Segunda Division,23,Sp Gijon,Mirandes
Spain,Segunda Division,23,La Coruna,Santander
Spain,Segunda Division,23,Las Palmas,Cordoba
Spain,Segunda Division,23,Leganes,Sociedad B
Spain,Segunda Division,23,Malaga,Burgos
Spain,Segunda Division,23,Zaragoza,Castellon
Spain,Segunda Division,23,Valladolid,Albacete
Spain,Segunda Division,24,Albacete,Zaragoza
Spain,Segunda Division,24,Almeria,Ceuta
Spain,Segunda Division,24,Burgos,Leganes
Spain,Segunda Division,24,Castellon,Andorra
Spain,Segunda Division,24,Cordoba,Valladolid
Spain,Segunda Division,24,Cultural Leonesa,La Coruna
Spain,Segunda Division,24,Eibar,Sp Gijon
Spain,Segunda Division,24,Granada,Santander
Spain,Segunda Division,24,Huesca,Cadiz
Spain,Segunda Division,24,Mirandes,Malaga
Spain,Segunda Division,24,Sociedad B,Las Palmas
Spain,Segunda Division,25,Andorra,Sociedad B
Spain,Segunda Division,25,Cadiz,Almeria
Spain,Segunda Division,25,Ceuta,Cordoba
Spain,Segunda Division,25,Sp Gijon,Huesca
Spain,Segunda Division,25,La Coruna,Albacete
Spain,Segunda Division,25,Las Palmas,Burgos
Spain,Segunda Division,25,Leganes,Granada
Spain,Segunda Division,25,Malaga,Cultural Leonesa
Spain,Segunda Division,25,Santander,Mirandes
Spain,Segunda Division,25,Zaragoza,Eibar
Spain,Segunda Division,25,Valladolid,Castellon
Spain,Segunda Division,26,Albacete,Sp Gijon
Spain,Segunda Division,26,Almeria,Andorra
Spain,Segunda Division,26,Burgos,Cadiz
Spain,Segunda Division,26,Castellon,La Coruna
Spain,Segunda Division,26,Cordoba,Leganes
Spain,Segunda Division,26,Cultural Leonesa,Zaragoza
Spain,Segunda Division,26,Eibar,Santander
Spain,Segunda Division,26,Granada,Valladolid
Spain,Segunda Division,26,Huesca,Ceuta
Spain,Segunda Division,26,Mirandes,Las Palmas
Spain,Segunda Division,26,Sociedad B,Malaga
Spain,Segunda Division,27,Almeria,Cordoba
Spain,Segunda Division,27,Andorra,Zaragoza
Spain,Segunda Division,27,Cadiz,Sociedad B
Spain,Segunda Division,27,Ceuta,Granada
Spain,Segunda Division,27,Sp Gijon,Valladolid
Spain,Segunda Division,27,Huesca,Mirandes
Spain,Segunda Division,27,La Coruna,Eibar
Spain,Segunda Division,27,Las Palmas,Castellon
Spain,Segunda Division,27,Leganes,Cultural Leonesa
Spain,Segunda Division,27,Malaga,Albacete
Spain,Segunda Division,27,Santander,Burgos
Spain,Segunda Division,28,Albacete,Almeria
Spain,Segunda Division,28,Castellon,Santander
Spain,Segunda Division,28,Cordoba,Andorra
Spain,Segunda Division,28,Cultural Leonesa,Las Palmas
Spain,Segunda Division,28,Eibar,Cadiz
Spain,Segunda Division,28,Sp Gijon,Leganes
Spain,Segunda Division,28,Granada,Malaga
Spain,Segunda Division,28,Mirandes,Ceuta
Spain,Segunda Division,28,Sociedad B,La Coruna
Spain,Segunda Division,28,Zaragoza,Burgos
Spain,Segunda Division,28,Valladolid,Huesca
Spain,Segunda Division,29,Almeria,Cultural Leonesa
Spain,Segunda Division,29,Andorra,Sp Gijon
Spain,Segunda Division,29,Burgos,Mirandes
Spain,Segunda Division,29,Cadiz,Zaragoza
Spain,Segunda Division,29,Huesca,Albacete
Spain,Segunda Division,29,La Coruna,Granada
Spain,Segunda Division,29,Las Palmas,Ceuta
Spain,Segunda Division,29,Leganes,Eibar
Spain,Segunda Division,29,Malaga,Valladolid
Spain,Segunda Division,29,Santander,Cordoba
Spain,Segunda Division,29,Sociedad B,Castellon
