Country,League,Matchday,Hometeam,Awayteam,FTR,FTHG,FTAG,HTR,HTHG,HTAG
England,Premier League,10,Nott'm Forest,Man United,D,2.0,2.0,A,0.0,1.0
England,Premier League,10,Tottenham,Chelsea,A,0.0,1.0,A,0.0,1.0
England,Premier League,10,Liverpool,Aston Villa,H,2.0,0.0,H,1.0,0.0
England,Premier League,10,West Ham,Newcastle,H,3.0,1.0,H,2.0,1.0
England,Premier League,10,Man City,Bournemouth,H,3.0,1.0,H,2.0,1.0
England,Premier League,10,Sunderland,Everton,D,1.0,1.0,A,0.0,1.0
England,Premier League,11,Tottenham,Man United,D,2.0,2.0,A,0.0,1.0
England,Premier League,11,Everton,Fulham,H,2.0,0.0,H,1.0,0.0
England,Premier League,11,West Ham,Burnley,H,3.0,2.0,D,1.0,1.0
England,Premier League,11,Sunderland,Arsenal,D,2.0,2.0,H,1.0,0.0
England,Premier League,11,Chelsea,Wolves,H,3.0,0.0,D,0.0,0.0
England,Premier League,11,Aston Villa,Bournemouth,H,4.0,0.0,H,2.0,0.0
England,Premier League,11,Brentford,Newcastle,H,3.0,1.0,A,0.0,1.0
England,Premier League,11,Crystal Palace,Brighton,D,0.0,0.0,D,0.0,0.0
England,Premier League,11,Nott'm Forest,Leeds,H,3.0,1.0,D,1.0,1.0
England,Premier League,11,Man City,Liverpool,H,3.0,0.0,H,2.0,0.0
England,Premier League,12,Burnley,Chelsea,A,0.0,2.0,A,0.0,1.0
England,Premier League,12,Bournemouth,West Ham,D,2.0,2.0,A,0.0,2.0
England,Premier League,12,Brighton,Brentford,H,2.0,1.0,A,0.0,1.0
England,Premier League,12,Fulham,Sunderland,H,1.0,0.0,D,0.0,0.0
England,Premier League,12,Liverpool,Nott'm Forest,A,0.0,3.0,A,0.0,1.0
England,Premier League,12,Wolves,Crystal Palace,A,0.0,2.0,D,0.0,0.0
England,Premier League,12,Newcastle,Man City,H,2.0,1.0,D,0.0,0.0
England,Premier League,12,Leeds,Aston Villa,A,1.0,2.0,H,1.0,0.0
England,Premier League,12,Arsenal,Tottenham,H,4.0,1.0,H,2.0,0.0
England,Premier League,12,Man United,Everton,A,0.0,1.0,A,0.0,1.0
England,Premier League,13,Brentford,Burnley,H,3.0,1.0,D,0.0,0.0
England,Premier League,13,Man City,Leeds,H,3.0,2.0,H,2.0,0.0
England,Premier League,13,Sunderland,Bournemouth,H,3.0,2.0,A,1.0,2.0
England,Premier League,13,Everton,Newcastle,A,1.0,4.0,A,0.0,3.0
England,Premier League,13,Tottenham,Fulham,A,1.0,2.0,A,0.0,2.0
England,Premier League,13,Crystal Palace,Man United,A,1.0,2.0,H,1.0,0.0
England,Premier League,13,Aston Villa,Wolves,H,1.0,0.0,D,0.0,0.0
England,Premier League,13,Nott'm Forest,Brighton,A,0.0,2.0,A,0.0,1.0
England,Premier League,13,West Ham,Liverpool,A,0.0,2.0,D,0.0,0.0
England,Premier League,13,Chelsea,Arsenal,D,1.0,1.0,D,0.0,0.0
England,Premier League,14,Bournemouth,Everton,,,,,,
England,Premier League,14,Fulham,Man City,,,,,,
England,Premier League,14,Newcastle,Tottenham,,,,,,
England,Premier League,14,Arsenal,Brentford,,,,,,
England,Premier League,14,Brighton,Aston Villa,,,,,,
England,Premier League,14,Burnley,Crystal Palace,,,,,,
England,Premier League,14,Wolves,Nott'm Forest,,,,,,
England,Premier League,14,Leeds,Chelsea,,,,,,
England,Premier League,14,Liverpool,Sunderland,,,,,,
England,Premier League,14,Man United,West Ham,,,,,,
England,Premier League,15,Aston Villa,Arsenal,,,,,,
England,Premier League,15,Bournemouth,Chelsea,,,,,,
England,Premier League,15,Everton,Nott'm Forest,,,,,,
England,Premier League,15,Man City,Sunderland,,,,,,
England,Premier League,15,Newcastle,Burnley,,,,,,
England,Premier League,15,Tottenham,Brentford,,,,,,
England,Premier League,15,Leeds,Liverpool,,,,,,
England,Premier League,15,Brighton,West Ham,,,,,,
England,Premier League,15,Fulham,Crystal Palace,,,,,,
England,Premier League,15,Wolves,Man United,,,,,,
England,Premier League,16,Chelsea,Everton,,,,,,
England,Premier League,16,Liverpool,Brighton,,,,,,
England,Premier League,16,Burnley,Fulham,,,,,,
England,Premier League,16,Arsenal,Wolves,,,,,,
England,Premier League,16,Crystal Palace,Man City,,,,,,
England,Premier League,16,Nott'm Forest,Tottenham,,,,,,
England,Premier League,16,Sunderland,Newcastle,,,,,,
England,Premier League,16,West Ham,Aston Villa,,,,,,
England,Premier League,16,Brentford,Leeds,,,,,,
England,Premier League,16,Man United,Bournemouth,,,,,,
England,Premier League,17,Newcastle,Chelsea,,,,,,
England,Premier League,17,Bournemouth,Burnley,,,,,,
England,Premier League,17,Brighton,Sunderland,,,,,,
England,Premier League,17,Man City,West Ham,,,,,,
England,Premier League,17,Wolves,Brentford,,,,,,
England,Premier League,17,Tottenham,Liverpool,,,,,,
England,Premier League,17,Everton,Arsenal,,,,,,
England,Premier League,17,Leeds,Crystal Palace,,,,,,
England,Premier League,17,Aston Villa,Man United,,,,,,
England,Premier League,17,Fulham,Nott'm Forest,,,,,,
England,Premier League,18,Man United,Newcastle,,,,,,
England,Premier League,18,Nott'm Forest,Man City,,,,,,
England,Premier League,18,Arsenal,Brighton,,,,,,
England,Premier League,18,Brentford,Bournemouth,,,,,,
England,Premier League,18,Burnley,Everton,,,,,,
England,Premier League,18,Liverpool,Wolves,,,,,,
England,Premier League,18,West Ham,Fulham,,,,,,
England,Premier League,18,Chelsea,Aston Villa,,,,,,
England,Premier League,18,Sunderland,Leeds,,,,,,
England,Premier League,18,Crystal Palace,Tottenham,,,,,,
England,Premier League,19,Burnley,Newcastle,,,,,,
England,Premier League,19,Chelsea,Bournemouth,,,,,,
England,Premier League,19,Nott'm Forest,Everton,,,,,,
England,Premier League,19,West Ham,Brighton,,,,,,
England,Premier League,19,Arsenal,Aston Villa,,,,,,
England,Premier League,19,Man United,Wolves,,,,,,
England,Premier League,19,Crystal Palace,Fulham,,,,,,
England,Premier League,19,Liverpool,Leeds,,,,,,
England,Premier League,19,Brentford,Tottenham,,,,,,
England,Premier League,19,Sunderland,Man City,,,,,,
England,Premier League,20,Aston Villa,Nott'm Forest,,,,,,
England,Premier League,20,Brighton,Burnley,,,,,,
England,Premier League,20,Wolves,West Ham,,,,,,
England,Premier League,20,Bournemouth,Arsenal,,,,,,
England,Premier League,20,Leeds,Man United,,,,,,
England,Premier League,20,Everton,Brentford,,,,,,
England,Premier League,20,Fulham,Liverpool,,,,,,
England,Premier League,20,Newcastle,Crystal Palace,,,,,,
England,Premier League,20,Tottenham,Sunderland,,,,,,
England,Premier League,20,Man City,Chelsea,,,,,,
England,Premier League,21,West Ham,Nott'm Forest,,,,,,
England,Premier League,21,Bournemouth,Tottenham,,,,,,
England,Premier League,21,Brentford,Sunderland,,,,,,
England,Premier League,21,Crystal Palace,Aston Villa,,,,,,
England,Premier League,21,Everton,Wolves,,,,,,
England,Premier League,21,Fulham,Chelsea,,,,,,
England,Premier League,21,Man City,Brighton,,,,,,
England,Premier League,21,Burnley,Man United,,,,,,
England,Premier League,21,Newcastle,Leeds,,,,,,
England,Premier League,21,Arsenal,Liverpool,,,,,,
England,Premier League,22,Aston Villa,Everton,,,,,,
England,Premier League,22,Brighton,Bournemouth,,,,,,
England,Premier League,22,Chelsea,Brentford,,,,,,
England,Premier League,22,Leeds,Fulham,,,,,,
England,Premier League,22,Liverpool,Burnley,,,,,,
England,Premier League,22,Man United,Man City,,,,,,
England,Premier League,22,Nott'm Forest,Arsenal,,,,,,
England,Premier League,22,Sunderland,Crystal Palace,,,,,,
England,Premier League,22,Tottenham,West Ham,,,,,,
England,Premier League,22,Wolves,Newcastle,,,,,,
England,Premier League,23,Arsenal,Man United,,,,,,
England,Premier League,23,Bournemouth,Liverpool,,,,,,
England,Premier League,23,Brentford,Nott'm Forest,,,,,,
England,Premier League,23,Burnley,Tottenham,,,,,,
England,Premier League,23,Crystal Palace,Chelsea,,,,,,
England,Premier League,23,Everton,Leeds,,,,,,
England,Premier League,23,Fulham,Brighton,,,,,,
England,Premier League,23,Man City,Wolves,,,,,,
England,Premier League,23,Newcastle,Aston Villa,,,,,,
England,Premier League,23,West Ham,Sunderland,,,,,,
England,Premier League,24,Aston Villa,Brentford,,,,,,
England,Premier League,24,Brighton,Everton,,,,,,
England,Premier League,24,Chelsea,West Ham,,,,,,
England,Premier League,24,Leeds,Arsenal,,,,,,
England,Premier League,24,Liverpool,Newcastle,,,,,,
England,Premier League,24,Man United,Fulham,,,,,,
England,Premier League,24,Nott'm Forest,Crystal Palace,,,,,,
England,Premier League,24,Sunderland,Burnley,,,,,,
England,Premier League,24,Tottenham,Man City,,,,,,
England,Premier League,24,Wolves,Bournemouth,,,,,,
England,Premier League,25,Arsenal,Sunderland,,,,,,
England,Premier League,25,Bournemouth,Aston Villa,,,,,,
England,Premier League,25,Brighton,Crystal Palace,,,,,,
England,Premier League,25,Burnley,West Ham,,,,,,
England,Premier League,25,Fulham,Everton,,,,,,
England,Premier League,25,Leeds,Nott'm Forest,,,,,,
England,Premier League,25,Liverpool,Man City,,,,,,
England,Premier League,25,Man United,Tottenham,,,,,,
England,Premier League,25,Newcastle,Brentford,,,,,,
England,Premier League,25,Wolves,Chelsea,,,,,,
England,Premier League,26,Aston Villa,Brighton,,,,,,
England,Premier League,26,Brentford,Arsenal,,,,,,
England,Premier League,26,Chelsea,Leeds,,,,,,
England,Premier League,26,Crystal Palace,Burnley,,,,,,
England,Premier League,26,Everton,Bournemouth,,,,,,
England,Premier League,26,Man City,Fulham,,,,,,
England,Premier League,26,Nott'm Forest,Wolves,,,,,,
England,Premier League,26,Sunderland,Liverpool,,,,,,
England,Premier League,26,Tottenham,Newcastle,,,,,,
England,Premier League,26,West Ham,Man United,,,,,,
England,Premier League,27,Aston Villa,Leeds,,,,,,
England,Premier League,27,Brentford,Brighton,,,,,,
England,Premier League,27,Chelsea,Burnley,,,,,,
England,Premier League,27,Crystal Palace,Wolves,,,,,,
England,Premier League,27,Everton,Man United,,,,,,
England,Premier League,27,Man City,Newcastle,,,,,,
England,Premier League,27,Nott'm Forest,Liverpool,,,,,,
England,Premier League,27,Sunderland,Fulham,,,,,,
England,Premier League,27,Tottenham,Arsenal,,,,,,
England,Premier League,27,West Ham,Bournemouth,,,,,,
England,Premier League,28,Arsenal,Chelsea,,,,,,
England,Premier League,28,Bournemouth,Sunderland,,,,,,
England,Premier League,28,Brighton,Nott'm Forest,,,,,,
England,Premier League,28,Burnley,Brentford,,,,,,
England,Premier League,28,Fulham,Tottenham,,,,,,
England,Premier League,28,Leeds,Man City,,,,,,
England,Premier League,28,Liverpool,West Ham,,,,,,
England,Premier League,28,Man United,Crystal Palace,,,,,,
England,Premier League,28,Newcastle,Everton,,,,,,
England,Premier League,28,Wolves,Aston Villa,,,,,,
England,Premier League,29,Aston Villa,Chelsea,,,,,,
England,Premier League,29,Bournemouth,Brentford,,,,,,
England,Premier League,29,Brighton,Arsenal,,,,,,
England,Premier League,29,Everton,Burnley,,,,,,
England,Premier League,29,Fulham,West Ham,,,,,,
England,Premier League,29,Leeds,Sunderland,,,,,,
England,Premier League,29,Man City,Nott'm Forest,,,,,,
England,Premier League,29,Newcastle,Man United,,,,,,
England,Premier League,29,Tottenham,Crystal Palace,,,,,,
England,Premier League,29,Wolves,Liverpool,,,,,,
England,Premier League,30,Arsenal,Everton,,,,,,
England,Premier League,30,Brentford,Wolves,,,,,,
England,Premier League,30,Burnley,Bournemouth,,,,,,
England,Premier League,30,Chelsea,Newcastle,,,,,,
England,Premier League,30,Crystal Palace,Leeds,,,,,,
England,Premier League,30,Liverpool,Tottenham,,,,,,
England,Premier League,30,Man United,Aston Villa,,,,,,
England,Premier League,30,Nott'm Forest,Fulham,,,,,,
England,Premier League,30,Sunderland,Brighton,,,,,,
England,Premier League,30,West Ham,Man City,,,,,,
England,Premier League,31,Aston Villa,West Ham,,,,,,
England,Premier League,31,Bournemouth,Man United,,,,,,
England,Premier League,31,Brighton,Liverpool,,,,,,
England,Premier League,31,Everton,Chelsea,,,,,,
England,Premier League,31,Fulham,Burnley,,,,,,
England,Premier League,31,Leeds,Brentford,,,,,,
England,Premier League,31,Man City,Crystal Palace,,,,,,
England,Premier League,31,Newcastle,Sunderland,,,,,,
England,Premier League,31,Tottenham,Nott'm Forest,,,,,,
England,Premier League,31,Wolves,Arsenal,,,,,,
England,Premier League,32,Arsenal,Bournemouth,,,,,,
England,Premier League,32,Brentford,Everton,,,,,,
England,Premier League,32,Burnley,Brighton,,,,,,
England,Premier League,32,Chelsea,Man City,,,,,,
England,Premier League,32,Crystal Palace,Newcastle,,,,,,
England,Premier League,32,Liverpool,Fulham,,,,,,
England,Premier League,32,Man United,Leeds,,,,,,
England,Premier League,32,Nott'm Forest,Aston Villa,,,,,,
England,Premier League,32,Sunderland,Tottenham,,,,,,
England,Premier League,32,West Ham,Wolves,,,,,,
England,Premier League,33,Aston Villa,Sunderland,,,,,,
England,Premier League,33,Brentford,Fulham,,,,,,
England,Premier League,33,Chelsea,Man United,,,,,,
England,Premier League,33,Crystal Palace,West Ham,,,,,,
England,Premier League,33,Everton,Liverpool,,,,,,
England,Premier League,33,Leeds,Wolves,,,,,,
England,Premier League,33,Man City,Arsenal,,,,,,
England,Premier League,33,Newcastle,Bournemouth,,,,,,
England,Premier League,33,Nott'm Forest,Burnley,,,,,,
England,Premier League,33,Tottenham,Brighton,,,,,,
England,Premier League,34,Arsenal,Newcastle,,,,,,
England,Premier League,34,Bournemouth,Leeds,,,,,,
England,Premier League,34,Brighton,Chelsea,,,,,,
England,Premier League,34,Burnley,Man City,,,,,,
England,Premier League,34,Fulham,Aston Villa,,,,,,
England,Premier League,34,Liverpool,Crystal Palace,,,,,,
England,Premier League,34,Man United,Brentford,,,,,,
England,Premier League,34,Sunderland,Nott'm Forest,,,,,,
England,Premier League,34,West Ham,Everton,,,,,,
England,Premier League,34,Wolves,Tottenham,,,,,,
England,Premier League,35,Arsenal,Fulham,,,,,,
England,Premier League,35,Aston Villa,Tottenham,,,,,,
England,Premier League,35,Bournemouth,Crystal Palace,,,,,,
England,Premier League,35,Brentford,West Ham,,,,,,
England,Premier League,35,Chelsea,Nott'm Forest,,,,,,
England,Premier League,35,Everton,Man City,,,,,,
England,Premier League,35,Leeds,Burnley,,,,,,
England,Premier League,35,Man United,Liverpool,,,,,,
England,Premier League,35,Newcastle,Brighton,,,,,,
England,Premier League,35,Wolves,Sunderland,,,,,,
England,Premier League,36,Brighton,Wolves,,,,,,
England,Premier League,36,Burnley,Aston Villa,,,,,,
England,Premier League,36,Crystal Palace,Everton,,,,,,
England,Premier League,36,Fulham,Bournemouth,,,,,,
England,Premier League,36,Liverpool,Chelsea,,,,,,
England,Premier League,36,Man City,Brentford,,,,,,
England,Premier League,36,Nott'm Forest,Newcastle,,,,,,
England,Premier League,36,Sunderland,Man United,,,,,,
England,Premier League,36,Tottenham,Leeds,,,,,,
England,Premier League,36,West Ham,Arsenal,,,,,,
England,Premier League,37,Arsenal,Burnley,,,,,,
England,Premier League,37,Aston Villa,Liverpool,,,,,,
England,Premier League,37,Bournemouth,Man City,,,,,,
England,Premier League,37,Brentford,Crystal Palace,,,,,,
England,Premier League,37,Chelsea,Tottenham,,,,,,
England,Premier League,37,Everton,Sunderland,,,,,,
England,Premier League,37,Leeds,Brighton,,,,,,
England,Premier League,37,Man United,Nott'm Forest,,,,,,
England,Premier League,37,Newcastle,West Ham,,,,,,
England,Premier League,37,Wolves,Fulham,,,,,,
England,Premier League,38,Brighton,Man United,,,,,,
England,Premier League,38,Burnley,Wolves,,,,,,
England,Premier League,38,Crystal Palace,Arsenal,,,,,,
England,Premier League,38,Fulham,Newcastle,,,,,,
England,Premier League,38,Liverpool,Brentford,,,,,,
England,Premier League,38,Man City,Aston Villa,,,,,,
England,Premier League,38,Nott'm Forest,Bournemouth,,,,,,
England,Premier League,38,Sunderland,Chelsea,,,,,,
England,Premier League,38,Tottenham,Everton,,,,,,
England,Premier League,38,West Ham,Leeds,,,,,,
Spain,Segunda Division,1,Almeria,Albacete,D,4.0,4.0,D,1.0,1.0
Spain,Segunda Division,1,Sp Gijon,Cordoba,H,2.0,1.0,D,1.0,1.0
Spain,Segunda Division,1,Huesca,Leganes,D,1.0,1.0,D,0.0,0.0
Spain,Segunda Division,1,Las Palmas,Andorra,D,1.0,1.0,H,1.0,0.0
Spain,Segunda Division,1,Cadiz,Mirandes,H,1.0,0.0,H,1.0,0.0
Spain,Segunda Division,1,Sociedad B,Zaragoza,H,1.0,0.0,H,1.0,0.0
Spain,Segunda Division,1,Granada,La Coruna,A,1.0,3.0,A,0.0,1.0
Spain,Segunda Division,1,Malaga,Eibar,D,1.0,1.0,D,0.0,0.0
Spain,Segunda Division,1,Santander,Castellon,H,3.0,1.0,H,2.0,1.0
Spain,Segunda Division,1,Burgos,Cultural Leonesa,H,5.0,1.0,H,3.0,0.0
Spain,Segunda Division,1,Valladolid,Ceuta,H,3.0,0.0,H,2.0,0.0
Spain,Segunda Division,2,Cordoba,Las Palmas,A,1.0,3.0,A,0.0,1.0
Spain,Segunda Division,2,Albacete,Santander,A,2.0,3.0,D,0.0,0.0
Spain,Segunda Division,2,Malaga,Sociedad B,H,1.0,0.0,D,0.0,0.0
Spain,Segunda Division,2,Cultural Leonesa,Almeria,A,0.0,1.0,D,0.0,0.0
Spain,Segunda Division,2,La Coruna,Burgos,D,0.0,0.0,D,0.0,0.0
Spain,Segunda Division,2,Zaragoza,Andorra,A,1.0,3.0,A,0.0,1.0
Spain,Segunda Division,2,Ceuta,Sp Gijon,A,0.0,1.0,A,0.0,1.0
Spain,Segunda Division,2,Mirandes,Huesca,A,0.0,1.0,A,0.0,1.0
Spain,Segunda Division,2,Castellon,Valladolid,A,0.0,1.0,A,0.0,1.0
Spain,Segunda Division,2,Leganes,Cadiz,D,1.0,1.0,H,1.0,0.0
Spain,Segunda Division,2,Eibar,Granada,H,3.0,0.0,H,1.0,0.0
Spain,Segunda Division,3,Leganes,La Coruna,D,2.0,2.0,H,2.0,0.0
Spain,Segunda Division,3,Huesca,Eibar,H,2.0,1.0,D,1.0,1.0
Spain,Segunda Division,3,Granada,Mirandes,A,1.0,2.0,D,0.0,0.0
Spain,Segunda Division,3,Las Palmas,Malaga,A,0.0,1.0,A,0.0,1.0
Spain,Segunda Division,3,Andorra,Burgos,H,2.0,1.0,H,1.0,0.0
Spain,Segunda Division,3,Cadiz,Albacete,H,2.0,1.0,H,1.0,0.0
Spain,Segunda Division,3,Castellon,Zaragoza,D,1.0,1.0,D,0.0,0.0
Spain,Segunda Division,3,Valladolid,Cordoba,D,0.0,0.0,D,0.0,0.0
Spain,Segunda Division,3,Santander,Ceuta,H,4.0,1.0,H,2.0,1.0
Spain,Segunda Division,3,Sp Gijon,Cultural Leonesa,H,1.0,0.0,D,0.0,0.0
Spain,Segunda Division,3,Sociedad B,Almeria,D,2.0,2.0,D,1.0,1.0
Spain,Segunda Division,4,Eibar,Andorra,H,2.0,0.0,D,0.0,0.0
Spain,Segunda Division,4,Almeria,Santander,A,2.0,3.0,H,2.0,0.0
Spain,Segunda Division,4,Cultural Leonesa,Leganes,D,0.0,0.0,D,0.0,0.0
Spain,Segunda Division,4,Burgos,Las Palmas,D,0.0,0.0,D,0.0,0.0
Spain,Segunda Division,4,Sociedad B,Cadiz,D,3.0,3.0,D,1.0,1.0
Spain,Segunda Division,4,Ceuta,Huesca,H,2.0,1.0,H,1.0,0.0
Spain,Segunda Division,4,Malaga,Granada,D,2.0,2.0,H,2.0,1.0
Spain,Segunda Division,4,Zaragoza,Valladolid,D,1.0,1.0,D,0.0,0.0
Spain,Segunda Division,4,La Coruna,Sp Gijon,H,1.0,0.0,D,0.0,0.0
Spain,Segunda Division,4,Cordoba,Castellon,H,2.0,1.0,A,0.0,1.0
Spain,Segunda Division,4,Albacete,Mirandes,A,1.0,4.0,A,0.0,1.0
Spain,Segunda Division,5,Zaragoza,Albacete,D,0.0,0.0,D,0.0,0.0
Spain,Segunda Division,5,Granada,Leganes,A,0.0,2.0,A,0.0,1.0
Spain,Segunda Division,5,Castellon,Ceuta,D,3.0,3.0,H,2.0,1.0
Spain,Segunda Division,5,Sp Gijon,Burgos,A,2.0,3.0,A,0.0,2.0
Spain,Segunda Division,5,Santander,Cultural Leonesa,A,2.0,4.0,A,0.0,3.0
Spain,Segunda Division,5,Andorra,Cordoba,H,3.0,1.0,H,2.0,1.0
Spain,Segunda Division,5,Valladolid,Almeria,H,3.0,1.0,H,1.0,0.0
Spain,Segunda Division,5,Huesca,Malaga,H,1.0,0.0,D,0.0,0.0
Spain,Segunda Division,5,Cadiz,Eibar,H,1.0,0.0,D,0.0,0.0
Spain,Segunda Division,5,Mirandes,La Coruna,A,1.0,5.0,A,0.0,2.0
Spain,Segunda Division,5,Las Palmas,Sociedad B,H,2.0,1.0,H,1.0,0.0
Spain,Segunda Division,6,Burgos,Granada,D,1.0,1.0,D,0.0,0.0
Spain,Segunda Division,6,Cordoba,Santander,D,2.0,2.0,D,0.0,0.0
Spain,Segunda Division,6,Eibar,Sociedad B,H,2.0,1.0,H,1.0,0.0
Spain,Segunda Division,6,Malaga,Cadiz,A,0.0,1.0,A,0.0,1.0
Spain,Segunda Division,6,Albacete,Valladolid,H,2.0,0.0,D,0.0,0.0
Spain,Segunda Division,6,Ceuta,Zaragoza,H,1.0,0.0,D,0.0,0.0
Spain,Segunda Division,6,Almeria,Sp Gijon,H,2.0,1.0,A,0.0,1.0
Spain,Segunda Division,6,Andorra,Mirandes,D,1.0,1.0,D,1.0,1.0
Spain,Segunda Division,6,Leganes,Las Palmas,A,0.0,1.0,D,0.0,0.0
Spain,Segunda Division,6,Cultural Leonesa,Castellon,A,1.0,3.0,A,0.0,2.0
Spain,Segunda Division,6,La Coruna,Huesca,H,4.0,0.0,H,3.0,0.0
Spain,Segunda Division,7,Leganes,Castellon,A,0.0,1.0,A,0.0,1.0
Spain,Segunda Division,7,Huesca,Granada,A,0.0,1.0,A,0.0,1.0
Spain,Segunda Division,7,Sp Gijon,Albacete,A,3.0,4.0,H,3.0,1.0
Spain,Segunda Division,7,Valladolid,Cultural Leonesa,A,0.0,1.0,A,0.0,1.0
Spain,Segunda Division,7,Burgos,Malaga,H,2.0,1.0,D,1.0,1.0
Spain,Segunda Division,7,Cadiz,Ceuta,D,0.0,0.0,D,0.0,0.0
Spain,Segunda Division,7,Sociedad B,Cordoba,D,1.0,1.0,H,1.0,0.0
Spain,Segunda Division,7,Las Palmas,Almeria,A,0.0,1.0,A,0.0,1.0
Spain,Segunda Division,7,Eibar,La Coruna,D,1.0,1.0,A,0.0,1.0
Spain,Segunda Division,7,Santander,Andorra,A,1.0,2.0,D,0.0,0.0
Spain,Segunda Division,7,Mirandes,Zaragoza,A,0.0,1.0,A,0.0,1.0
Spain,Segunda Division,8,Cultural Leonesa,Albacete,D,0.0,0.0,D,0.0,0.0
Spain,Segunda Division,8,Las Palmas,Cadiz,H,1.0,0.0,D,0.0,0.0
Spain,Segunda Division,8,Santander,Malaga,H,3.0,0.0,D,0.0,0.0
Spain,Segunda Division,8,Valladolid,Mirandes,D,1.0,1.0,A,0.0,1.0
Spain,Segunda Division,8,Castellon,Sp Gijon,H,3.0,1.0,H,2.0,1.0
Spain,Segunda Division,8,Zaragoza,Cordoba,A,0.0,1.0,D,0.0,0.0
Spain,Segunda Division,8,Granada,Sociedad B,H,5.0,2.0,H,5.0,1.0
Spain,Segunda Division,8,Andorra,Leganes,A,1.0,2.0,D,0.0,0.0
Spain,Segunda Division,8,Huesca,Burgos,H,2.0,1.0,H,1.0,0.0
Spain,Segunda Division,8,La Coruna,Almeria,D,1.0,1.0,A,0.0,1.0
Spain,Segunda Division,8,Ceuta,Eibar,H,1.0,0.0,H,1.0,0.0
Spain,Segunda Division,9,Cordoba,Cultural Leonesa,H,1.0,0.0,H,1.0,0.0
Spain,Segunda Division,9,Malaga,La Coruna,H,3.0,0.0,H,2.0,0.0
Spain,Segunda Division,9,Burgos,Valladolid,A,0.0,1.0,D,0.0,0.0
Spain,Segunda Division,9,Cadiz,Huesca,H,1.0,0.0,D,0.0,0.0
Spain,Segunda Division,9,Eibar,Castellon,D,0.0,0.0,D,0.0,0.0
Spain,Segunda Division,9,Sp Gijon,Santander,H,2.0,1.0,H,1.0,0.0
Spain,Segunda Division,9,Albacete,Ceuta,D,0.0,0.0,D,0.0,0.0
Spain,Segunda Division,9,Almeria,Zaragoza,H,4.0,2.0,D,0.0,0.0
Spain,Segunda Division,9,Sociedad B,Andorra,H,3.0,0.0,H,1.0,0.0
Spain,Segunda Division,9,Mirandes,Leganes,D,0.0,0.0,D,0.0,0.0
Spain,Segunda Division,9,Granada,Las Palmas,D,0.0,0.0,D,0.0,0.0
Spain,Segunda Division,10,Sociedad B,Huesca,H,2.0,0.0,H,1.0,0.0
Spain,Segunda Division,10,Cadiz,Burgos,A,1.0,3.0,A,1.0,2.0
Spain,Segunda Division,10,Las Palmas,Eibar,H,3.0,1.0,H,1.0,0.0
Spain,Segunda Division,10,Cordoba,Almeria,D,1.0,1.0,D,1.0,1.0
Spain,Segunda Division,10,Santander,La Coruna,H,2.0,1.0,D,1.0,1.0
Spain,Segunda Division,10,Castellon,Albacete,A,0.0,1.0,A,0.0,1.0
Spain,Segunda Division,10,Valladolid,Sp Gijon,A,2.0,3.0,D,1.0,1.0
Spain,Segunda Division,10,Leganes,Malaga,H,2.0,0.0,H,1.0,0.0
Spain,Segunda Division,10,Zaragoza,Cultural Leonesa,A,0.0,5.0,A,0.0,2.0
Spain,Segunda Division,10,Ceuta,Mirandes,H,2.0,0.0,H,2.0,0.0
Spain,Segunda Division,10,Andorra,Granada,D,0.0,0.0,D,0.0,0.0
Spain,Segunda Division,11,La Coruna,Valladolid,D,1.0,1.0,A,0.0,1.0
Spain,Segunda Division,11,Almeria,Castellon,H,1.0,0.0,D,0.0,0.0
Spain,Segunda Division,11,Sp Gijon,Zaragoza,H,1.0,0.0,H,1.0,0.0
Spain,Segunda Division,11,Malaga,Andorra,H,4.0,1.0,H,1.0,0.0
Spain,Segunda Division,11,Mirandes,Santander,A,1.0,3.0,D,1.0,1.0
Spain,Segunda Division,11,Burgos,Sociedad B,H,1.0,0.0,D,0.0,0.0
Spain,Segunda Division,11,Granada,Cadiz,D,0.0,0.0,D,0.0,0.0
Spain,Segunda Division,11,Albacete,Cordoba,A,1.0,3.0,A,0.0,2.0
Spain,Segunda Division,11,Eibar,Leganes,D,0.0,0.0,D,0.0,0.0
Spain,Segunda Division,11,Cultural Leonesa,Ceuta,A,0.0,1.0,A,0.0,1.0
Spain,Segunda Division,11,Huesca,Las Palmas,D,1.0,1.0,H,1.0,0.0
Spain,Segunda Division,12,Valladolid,Granada,H,2.0,1.0,A,0.0,1.0
Spain,Segunda Division,12,Zaragoza,La Coruna,A,0.0,2.0,D,0.0,0.0
Spain,Segunda Division,12,Castellon,Malaga,H,2.0,1.0,D,0.0,0.0
Spain,Segunda Division,12,Cordoba,Ceuta,H,2.0,0.0,H,2.0,0.0
Spain,Segunda Division,12,Sp Gijon,Las Palmas,D,0.0,0.0,D,0.0,0.0
Spain,Segunda Division,12,Andorra,Cadiz,D,0.0,0.0,D,0.0,0.0
Spain,Segunda Division,12,Almeria,Eibar,H,3.0,1.0,H,3.0,0.0
Spain,Segunda Division,12,Albacete,Huesca,H,2.0,1.0,A,0.0,1.0
Spain,Segunda Division,12,Leganes,Burgos,A,1.0,2.0,A,1.0,2.0
Spain,Segunda Division,12,Cultural Leonesa,Mirandes,H,3.0,2.0,D,1.0,1.0
Spain,Segunda Division,12,Santander,Sociedad B,H,1.0,0.0,H,1.0,0.0
